CVEGEO,Estatus,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,LAT_DECIMAL,LON_DECIMAL,ALTITUD,CVE_CARTA,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
"130840040","","13","Hidalgo","Hgo.","084","Zimapán","0040","Pueblo Nuevo","R","20°46´42.715"N","099°18´10.487"W","20.77853100","-99.30291300","1916","F14C59","77","26","51","24"
"130840041","","13","Hidalgo","Hgo.","084","Zimapán","0041","Puerto del Ángel","R","20°47´30.460"N","099°24´30.933"W","20.79179400","-99.40859300","2471","F14C58","248","126","122","45"
"130840042","","13","Hidalgo","Hgo.","084","Zimapán","0042","Puerto Juárez","R","20°38´47.602"N","099°17´07.684"W","20.64655600","-99.28546700","2402","F14C69","336","153","183","99"
"130840043","","13","Hidalgo","Hgo.","084","Zimapán","0043","La Rinconada","R","20°43´06.882"N","099°17´59.180"W","20.71857800","-99.29977200","2023","F14C69","87","40","47","28"
"130840044","","13","Hidalgo","Hgo.","084","Zimapán","0044","El Rincón","R","20°46´17.612"N","099°23´39.772"W","20.77155800","-99.39438100","1950","F14C58","107","43","64","21"
"130840045","","13","Hidalgo","Hgo.","084","Zimapán","0045","El Salitre","R","20°42´52.119"N","099°20´02.070"W","20.71447800","-99.33390800","1860","F14C68","991","464","527","263"
"130840046","","13","Hidalgo","Hgo.","084","Zimapán","0046","San Andrés (Toxthi)","R","20°45´43.329"N","099°26´36.946"W","20.76203600","-99.44359600","1809","F14C58","55","24","31","13"
"130840047","","13","Hidalgo","Hgo.","084","Zimapán","0047","San Francisco","R","20°49´08.134"N","099°22´50.635"W","20.81892500","-99.38073100","1980","F14C58","22","10","12","10"
"130840048","","13","Hidalgo","Hgo.","084","Zimapán","0048","San José del Oro (San Vicente)","R","20°51´20.118"N","099°13´49.008"W","20.85558800","-99.23027900","2368","F14C59","110","55","55","29"
"130840049","","13","Hidalgo","Hgo.","084","Zimapán","0049","Santa Rita","R","20°38´54.795"N","099°18´08.557"W","20.64855400","-99.30237700","2159","F14C69","287","142","145","79"
"130840050","","13","Hidalgo","Hgo.","084","Zimapán","0050","El Saucillo","R","20°38´31.518"N","099°27´18.691"W","20.64208800","-99.45519200","1862","F14C68","131","60","71","42"
"130840051","","13","Hidalgo","Hgo.","084","Zimapán","0051","Sóstenes Vega (Xithá Segundo Cedho)","R","20°38´19.705"N","099°18´33.060"W","20.63880700","-99.30918300","2221","F14C69","135","67","68","37"
"130840052","","13","Hidalgo","Hgo.","084","Zimapán","0052","Tadhé","R","20°50´05.787"N","099°24´18.269"W","20.83494100","-99.40507500","1680","F14C58","76","40","36","18"
"130840053","","13","Hidalgo","Hgo.","084","Zimapán","0053","El Tathí","R","20°41´12.776"N","099°24´24.737"W","20.68688200","-99.40687100","1913","F14C68","164","79","85","43"
"130840054","","13","Hidalgo","Hgo.","084","Zimapán","0054","Taxthó","R","20°37´19.792"N","099°22´54.823"W","20.62216400","-99.38189500","1955","F14C68","47","19","28","16"
"130840055","","13","Hidalgo","Hgo.","084","Zimapán","0055","Tenguedhó","R","20°42´40.574"N","099°18´38.763"W","20.71127100","-99.31076800","1912","F14C69","79","35","44","31"
"130840056","","13","Hidalgo","Hgo.","084","Zimapán","0056","Tinthé","R","20°40´16.910"N","099°21´19.164"W","20.67136300","-99.35532300","1887","F14C68","158","80","78","47"
"130840057","","13","Hidalgo","Hgo.","084","Zimapán","0057","Tolimán","R","20°44´28.214"N","099°26´10.571"W","20.74117000","-99.43626900","1594","F14C68","12","10","2","9"
"130840058","","13","Hidalgo","Hgo.","084","Zimapán","0058","Las Vegas","R","20°54´45.210"N","099°24´37.022"W","20.91255800","-99.41028400","940","F14C58","93","41","52","25"
"130840059","","13","Hidalgo","Hgo.","084","Zimapán","0059","Venustiano Carranza (San Pedro)","R","20°45´10.549"N","099°20´00.643"W","20.75293000","-99.33351200","1862","F14C58","904","423","481","237"
"130840060","","13","Hidalgo","Hgo.","084","Zimapán","0060","Verdosas","R","20°49´32.036"N","099°24´35.346"W","20.82556500","-99.40981800","1788","F14C58","5","3","2","3"
"130840061","","13","Hidalgo","Hgo.","084","Zimapán","0061","Vicente Guerrero (El Tablón)","R","20°36´49.130"N","099°21´52.533"W","20.61364700","-99.36459300","1925","F14C68","54","26","28","20"
"130840062","","13","Hidalgo","Hgo.","084","Zimapán","0062","Xajhá","R","20°42´55.821"N","099°29´34.222"W","20.71550600","-99.49283900","1861","F14C68","417","198","219","95"
"130840063","","13","Hidalgo","Hgo.","084","Zimapán","0063","Xindhó Guadalupe","R","20°43´56.445"N","099°19´44.259"W","20.73234500","-99.32896000","1858","F14C69","271","124","147","80"
"130840064","","13","Hidalgo","Hgo.","084","Zimapán","0064","Xhitá Primero","R","20°37´30.413"N","099°18´45.828"W","20.62511400","-99.31273000","2266","F14C69","276","136","140","65"
"130840065","","13","Hidalgo","Hgo.","084","Zimapán","0065","Xodhé","R","20°48´28.704"N","099°20´45.218"W","20.80797300","-99.34589400","1877","F14C58","17","6","11","8"
"130840066","","13","Hidalgo","Hgo.","084","Zimapán","0066","Yerbabuena","R","20°50´01.605"N","099°20´50.483"W","20.83377900","-99.34735600","1860","F14C58","22","11","11","7"
"130840067","","13","Hidalgo","Hgo.","084","Zimapán","0067","Yethay","R","20°41´11.402"N","099°29´28.423"W","20.68650000","-99.49122800","1763","F14C68","96","37","59","30"
"130840068","","13","Hidalgo","Hgo.","084","Zimapán","0068","San Cristóbal","R","20°49´57.540"N","099°26´03.657"W","20.83264900","-99.43434900","1107","F14C58","35","23","12","14"
"130840069","","13","Hidalgo","Hgo.","084","Zimapán","0069","Codornices","R","20°50´49.762"N","099°19´14.664"W","20.84715600","-99.32073900","1874","F14C59","35","12","23","10"
"130840070","","13","Hidalgo","Hgo.","084","Zimapán","0070","Puerto del Efe","R","20°43´03.994"N","099°25´18.378"W","20.71777500","-99.42177100","1842","F14C68","180","74","106","42"
"130840071","","13","Hidalgo","Hgo.","084","Zimapán","0071","La Cruz (Ejido de la Cruz)","R","20°35´22.485"N","099°21´14.782"W","20.58957900","-99.35410600","1625","F14C68","74","35","39","23"
"130840072","","13","Hidalgo","Hgo.","084","Zimapán","0072","Doxthi la Sabina (La Sabina)","R","20°40´57.761"N","099°22´49.324"W","20.68271100","-99.38036700","1826","F14C68","219","104","115","64"
"130840073","","13","Hidalgo","Hgo.","084","Zimapán","0073","La Tinaja","R","20°40´37.000"N","099°23´18.000"W","20.67694400","-99.38833300","1826","F14C68","57","24","33","15"
"130840074","","13","Hidalgo","Hgo.","084","Zimapán","0074","Pontihú","R","20°37´28.389"N","099°24´22.748"W","20.62455200","-99.40631900","1880","F14C68","99","51","48","31"
"130840075","","13","Hidalgo","Hgo.","084","Zimapán","0075","Puetzey","R","20°40´08.439"N","099°22´49.032"W","20.66901000","-99.38028600","1840","F14C68","63","34","29","19"
"130840076","","13","Hidalgo","Hgo.","084","Zimapán","0076","San Miguel Tetillas","R","20°36´40.365"N","099°18´32.450"W","20.61121300","-99.30901400","2110","F14C69","78","42","36","23"
"130840077","","13","Hidalgo","Hgo.","084","Zimapán","0077","El Aguacatal","R","20°41´17.860"N","099°18´42.397"W","20.68829400","-99.31177700","1989","F14C69","120","52","68","40"
"130840078","","13","Hidalgo","Hgo.","084","Zimapán","0078","Francisco Villa (Llano Segundo)","R","20°40´59.017"N","099°18´57.023"W","20.68306000","-99.31584000","1978","F14C69","129","59","70","31"
"130840079","","13","Hidalgo","Hgo.","084","Zimapán","0079","La Ventolera","R","20°47´15.444"N","099°23´32.489"W","20.78762300","-99.39235800","2510","F14C58","20","8","12","3"
"130840081","","13","Hidalgo","Hgo.","084","Zimapán","0081","Pared Blanca","R","20°47´13.000"N","099°25´47.000"W","20.78694400","-99.42972200","1822","F14C58","0","0","0","0"
"130840082","","13","Hidalgo","Hgo.","084","Zimapán","0082","San Felipe","R","20°47´42.715"N","099°26´10.809"W","20.79519800","-99.43633600","1899","F14C58","29","14","15","9"
"130840083","","13","Hidalgo","Hgo.","084","Zimapán","0083","Barrón","R","20°45´57.668"N","099°24´36.788"W","20.76601900","-99.41021900","1844","F14C58","142","70","72","34"
"130840088","","13","Hidalgo","Hgo.","084","Zimapán","0088","San Antonio (Cuauhtémoc)","R","20°43´18.636"N","099°25´53.254"W","20.72184300","-99.43145900","1761","F14C68","170","82","88","40"
"130840089","","13","Hidalgo","Hgo.","084","Zimapán","0089","Puerto Colorado","R","20°47´27.476"N","099°23´22.509"W","20.79096500","-99.38958600","2528","F14C58","12","3","9","4"
"130840090","","13","Hidalgo","Hgo.","084","Zimapán","0090","El Álamo","R","20°44´37.400"N","099°24´32.470"W","20.74372200","-99.40901900","1714","F14C68","255","120","135","65"
"130840093","","13","Hidalgo","Hgo.","084","Zimapán","0093","Botha","R","20°39´19.741"N","099°27´45.178"W","20.65548400","-99.46254900","1906","F14C68","34","16","18","11"
"130840095","","13","Hidalgo","Hgo.","084","Zimapán","0095","Cajay","R","20°47´32.722"N","099°20´09.869"W","20.79242200","-99.33607400","1988","F14C58","12","6","6","3"
"130840096","","13","Hidalgo","Hgo.","084","Zimapán","0096","La Calera","R","20°51´44.412"N","099°14´27.455"W","20.86233700","-99.24095900","2296","F14C59","32","14","18","8"
"130840098","","13","Hidalgo","Hgo.","084","Zimapán","0098","Los Carrizos","R","20°45´12.935"N","099°21´02.603"W","20.75359300","-99.35072300","1831","F14C58","44","15","29","13"
"130840099","","13","Hidalgo","Hgo.","084","Zimapán","0099","Cruz Pinta","R","20°42´58.543"N","099°22´04.160"W","20.71626200","-99.36782200","1766","F14C68","303","142","161","83"
"130840100","","13","Hidalgo","Hgo.","084","Zimapán","0100","Cuesta Blanca","R","20°42´48.269"N","099°28´05.959"W","20.71340800","-99.46832100","1926","F14C68","99","41","58","26"
"130840101","","13","Hidalgo","Hgo.","084","Zimapán","0101","El Dedhó","R","20°46´31.472"N","099°25´24.487"W","20.77540800","-99.42346800","1700","F14C58","56","26","30","17"
"130840105","","13","Hidalgo","Hgo.","084","Zimapán","0105","Ex-Hacienda la Estancia","R","20°46´15.517"N","099°19´28.699"W","20.77097600","-99.32463800","1890","F14C59","60","31","29","17"
"130840106","","13","Hidalgo","Hgo.","084","Zimapán","0106","Cazay","R","20°43´18.255"N","099°23´33.944"W","20.72173700","-99.39276200","1701","F14C68","15","9","6","7"
"130840107","","13","Hidalgo","Hgo.","084","Zimapán","0107","La Loma","R","20°39´33.391"N","099°25´36.401"W","20.65927500","-99.42677700","1972","F14C68","114","61","53","33"
"130840109","","13","Hidalgo","Hgo.","084","Zimapán","0109","Llano Blanco","R","20°42´42.000"N","099°21´09.000"W","20.71166700","-99.35250000","1799","F14C68","753","352","401","199"
"130840110","","13","Hidalgo","Hgo.","084","Zimapán","0110","La Majada","R","20°49´08.047"N","099°15´32.970"W","20.81890100","-99.25915800","1927","F14C59","15","8","7","4"
"130840111","","13","Hidalgo","Hgo.","084","Zimapán","0111","Los Mármoles","R","20°51´02.168"N","099°13´44.918"W","20.85060200","-99.22914300","2327","F14C59","17","12","5","4"
"130840112","","13","Hidalgo","Hgo.","084","Zimapán","0112","La Mesa","R","20°40´28.837"N","099°18´12.189"W","20.67467600","-99.30338600","2261","F14C69","83","41","42","20"
"130840113","","13","Hidalgo","Hgo.","084","Zimapán","0113","Mezquite Primero","R","20°53´42.622"N","099°23´27.197"W","20.89517200","-99.39088800","1099","F14C58","44","23","21","12"
"130840114","","13","Hidalgo","Hgo.","084","Zimapán","0114","La Milpota","R","20°41´55.786"N","099°17´31.531"W","20.69882900","-99.29209200","2185","F14C69","13","7","6","4"
"130840115","","13","Hidalgo","Hgo.","084","Zimapán","0115","El Muhí","R","20°44´19.921"N","099°21´35.600"W","20.73886700","-99.35988900","1798","F14C68","337","162","175","87"
"130840116","","13","Hidalgo","Hgo.","084","Zimapán","0116","Los Nogales","R","20°54´21.588"N","099°13´27.845"W","20.90599700","-99.22440100","2082","F14C59","76","30","46","27"
"130840117","","13","Hidalgo","Hgo.","084","Zimapán","0117","Puerto Zapote (La Nopalera)","R","20°45´06.763"N","099°25´20.427"W","20.75187900","-99.42234000","1825","F14C58","18","7","11","5"
"130840118","","13","Hidalgo","Hgo.","084","Zimapán","0118","El Palmar","R","20°41´03.997"N","099°19´35.470"W","20.68444300","-99.32651900","1900","F14C69","153","65","88","37"
"130840119","","13","Hidalgo","Hgo.","084","Zimapán","0119","Pelillos","R","20°51´07.509"N","099°15´00.510"W","20.85208600","-99.25014200","2203","F14C59","117","60","57","26"
"130840120","","13","Hidalgo","Hgo.","084","Zimapán","0120","Las Piletas","R","20°39´29.850"N","099°26´00.144"W","20.65829200","-99.43337300","1967","F14C68","105","45","60","30"
"130840121","","13","Hidalgo","Hgo.","084","Zimapán","0121","Potreritos","R","20°49´15.756"N","099°18´37.452"W","20.82104300","-99.31040300","2081","F14C59","120","57","63","34"
"130840122","","13","Hidalgo","Hgo.","084","Zimapán","0122","Puerto de Vigas","R","20°50´34.092"N","099°13´14.801"W","20.84280300","-99.22077700","2641","F14C59","57","29","28","14"
"130840123","","13","Hidalgo","Hgo.","084","Zimapán","0123","Puerto de la Estancia","R","20°46´40.000"N","099°18´38.000"W","20.77777700","-99.31055600","2006","F14C59","19","6","13","3"
"130840124","","13","Hidalgo","Hgo.","084","Zimapán","0124","Puerto Xodhe","R","20°47´53.785"N","099°20´08.603"W","20.79827300","-99.33572300","2162","F14C58","3","*","*","2"
"130840126","","13","Hidalgo","Hgo.","084","Zimapán","0126","El Rodeo","R","20°37´29.978"N","099°19´59.603"W","20.62499300","-99.33322200","2003","F14C69","93","45","48","23"
"130840127","","13","Hidalgo","Hgo.","084","Zimapán","0127","La Ruda","R","20°46´49.243"N","099°15´30.481"W","20.78034500","-99.25846700","1974","F14C59","63","33","30","17"
"130840129","","13","Hidalgo","Hgo.","084","Zimapán","0129","San Juan [Rancho]","R","20°45´48.966"N","099°20´38.803"W","20.76360200","-99.34411200","1844","F14C58","0","0","0","0"
"130840130","","13","Hidalgo","Hgo.","084","Zimapán","0130","San Miguel","R","20°43´46.813"N","099°24´08.079"W","20.72967000","-99.40224400","1663","F14C68","63","32","31","20"
"130840131","","13","Hidalgo","Hgo.","084","Zimapán","0131","La Tinaja Durango","R","20°54´51.302"N","099°13´25.748"W","20.91425100","-99.22381800","2094","F14C59","95","42","53","33"
"130840132","","13","Hidalgo","Hgo.","084","Zimapán","0132","Tlalpan","R","20°43´18.129"N","099°21´47.900"W","20.72170200","-99.36330600","1760","F14C68","632","312","320","163"
"130840133","","13","Hidalgo","Hgo.","084","Zimapán","0133","El Tule","R","20°44´09.944"N","099°21´29.922"W","20.73609500","-99.35831200","1785","F14C68","913","427","486","252"
"130840135","","13","Hidalgo","Hgo.","084","Zimapán","0135","Villa Nueva","R","20°48´30.542"N","099°15´27.611"W","20.80848400","-99.25767000","2033","F14C59","61","31","30","19"
"130840136","","13","Hidalgo","Hgo.","084","Zimapán","0136","Xhitá Segundo (San Isidro)","R","20°38´26.416"N","099°19´30.753"W","20.64067100","-99.32520900","2051","F14C69","55","29","26","16"
"130840137","","13","Hidalgo","Hgo.","084","Zimapán","0137","Xindhó Segundo (Xindhó Saucillo)","R","20°40´16.090"N","099°27´34.024"W","20.67113500","-99.45945100","2004","F14C68","80","35","45","25"
"130840141","","13","Hidalgo","Hgo.","084","Zimapán","0141","Xindhó Primero","R","20°43´57.540"N","099°20´43.336"W","20.73264900","-99.34537100","1802","F14C68","1123","541","582","315"
"130840142","","13","Hidalgo","Hgo.","084","Zimapán","0142","Las Pilas","R","20°38´10.000"N","099°23´47.000"W","20.63611100","-99.39638900","1935","F14C68","35","22","13","11"
"130840143","","13","Hidalgo","Hgo.","084","Zimapán","0143","El Saucillo [Ejido]","R","20°39´43.316"N","099°28´54.829"W","20.66203200","-99.48189600","1543","F14C68","-","-","-","-"
"130840144","","13","Hidalgo","Hgo.","084","Zimapán","0144","Puerto Ingeniero Isidro Díaz","R","20°48´27.957"N","099°15´36.595"W","20.80776600","-99.26016500","2056","F14C59","13","3","10","5"
"130840145","","13","Hidalgo","Hgo.","084","Zimapán","0145","El Sabino","R","20°42´10.012"N","099°19´09.971"W","20.70278100","-99.31943600","1900","F14C69","37","22","15","13"
"130840146","","13","Hidalgo","Hgo.","084","Zimapán","0146","Buenavista","R","20°37´44.787"N","099°22´02.794"W","20.62910700","-99.36744200","1991","F14C68","10","*","*","2"
"130840147","","13","Hidalgo","Hgo.","084","Zimapán","0147","La Casota","R","20°51´57.068"N","099°12´37.661"W","20.86585200","-99.21046100","2581","F14C59","0","0","0","0"
"130840148","","13","Hidalgo","Hgo.","084","Zimapán","0148","La Cebada","R","20°38´26.195"N","099°23´20.207"W","20.64060900","-99.38894600","2001","F14C68","19","11","8","5"
"130840149","","13","Hidalgo","Hgo.","084","Zimapán","0149","Puerto la Palma (Cerrito Enmedio)","R","20°47´33.000"N","099°18´31.000"W","20.79250000","-99.30861100","2020","F14C59","12","7","5","5"
"130840150","","13","Hidalgo","Hgo.","084","Zimapán","0150","Cuesta Texquedhó","R","20°36´53.415"N","099°19´58.533"W","20.61483800","-99.33292500","1976","F14C69","76","39","37","19"
"130840151","","13","Hidalgo","Hgo.","084","Zimapán","0151","Ejido de la Cruz","R","20°35´20.058"N","099°21´35.799"W","20.58890500","-99.35994400","1620","F14C68","9","4","5","4"
